Timestamp;Power_Electricity
2017-04-30 08:45;8736.211914
2017-04-30 09:00;10329.86426
2017-04-30 09:15;19555.48633
2017-04-30 09;10585.20313
2017-04-30 09:45;8322.030273
2017-04-30 10:00;8431.724609
2017-04-30 10:15;9994.072266
2017-04-30 10;8051.893555
2017-04-30 10:45;9585.495117
2017-04-30 11:00;11950.99805
2017-04-30 11:15;9893.116211
2017-04-30 11;11276.5498
2017-04-30 11:45;10736.25977
2017-04-30 12:00;8846.019531
2017-04-30 12:15;10878.99902
2017-04-30 12;8756.793945
2017-04-30 12:45;13938.72266
2017-04-30 13:00;14636.58887
2017-04-30 13:15;10500.00977
2017-04-30 13;11228.22461
2017-04-30 13:45;12548.05078
2017-04-30 14:00;15552.28711
2017-04-30 14:15;27072.43555
2017-04-30 14;14477.34863
2017-04-30 14:45;11937.75098
2017-04-30 15:00;13122.40723
2017-04-30 15:15;14251.14355
2017-04-30 15;11443.07227
2017-04-30 15:45;14547.38965
2017-04-30 16:00;10832.7666
2017-04-30 16:15;6835.327637
2017-04-30 16;9331.96875
2017-04-30 16:45;8045.132813
2017-04-30 17:00;8478.913086
2017-04-30 17:15;8358.161133
2017-04-30 17;6442.32666
2017-04-30 17:45;8434.634766
2017-04-30 18:00;6355.496582
2017-04-30 18:15;6454.263184
2017-04-30 18;8440.546875
2017-04-30 18:45;8065.541992
2017-04-30 19:00;8453.674805
2017-04-30 19:15;8448.116211
2017-04-30 19;8148.439941
2017-04-30 19:45;8515.022461
2017-04-30 20:00;6524.954102
2017-04-30 20:15;8515.075195
2017-04-30 20;8895.025391
2017-04-30 20:45;4368.52002
2017-04-30 21:00;6448.20752
2017-04-30 21:15;4556.703613
2017-04-30 21;6658.689453
2017-04-30 21:45;4006.314209
2017-04-30 22:00;7511.711914
2017-04-30 22:15;5883.639648
2017-04-30 22;3933.120117
2017-04-30 22:45;5982.535645
2017-04-30 23:00;5589.487793
2017-04-30 23:15;5716.502441
2017-04-30 23;3803.155273
2017-04-30 23:45;4635.287598
2017-01-05 00:00;5712.726563
2017-01-05 00:15;3754.386963
2017-01-05 00;5643.3125
2017-01-05 00:45;3700.716064
2017-01-05 01:00;
2017-01-05 01:15;3963.679443
2017-01-05 01;5767.598633
2017-01-05 01:45;5768.077148
2017-01-05 02:00;5421.728027
2017-01-05 02:15;5734.919922
2017-01-05 02;
2017-01-05 02:45;5753.573242
2017-01-05 03:00;3676.013672
2017-01-05 03:15;5616.179688
2017-01-05 03;6149.254395
2017-01-05 03:45;3479.642578
2017-01-05 04:00;5412.870605
2017-01-05 04:15;3488.149414
2017-01-05 04;6152.399902
2017-01-05 04:45;5675.84375
2017-01-05 05:00;5514.342285
2017-01-05 05:15;5737.842285
2017-01-05 05;6203.493652
2017-01-05 05:45;5760.52832
2017-01-05 06:00;5405.755371
2017-01-05 06:15;5219.98877
2017-01-05 06;5494.293945
2017-01-05 06:45;7077.362305
2017-01-05 07:00;3526.985352
2017-01-05 07:15;5445.545898
2017-01-05 07;3532.103027
2017-01-05 07:45;5438.949219
2017-01-05 08:00;6962.363281
2017-01-05 08:15;6603.921875
2017-01-05 08;10601.00488
2017-01-05 08:45;6542.840332
2017-01-05 09:00;6658.437012
2017-01-05 09:15;6455.508301
2017-01-05 09;4610.71875
2017-01-05 09:45;6302.792969
2017-01-05 10:00;9105.110352
2017-01-05 10:15;8655.227539
2017-01-05 10;6699.442871
2017-01-05 10:45;7723.548828
2017-01-05 11:00;6852.866699
2017-01-05 11:15;8541.954102
2017-01-05 11;6275.69043
2017-01-05 11:45;9647.769531
2017-01-05 12:00;6806.521973
2017-01-05 12:15;7815.689453
2017-01-05 12;6278.523438
2017-01-05 12:45;7883.075684
2017-01-05 13:00;6289.19043
2017-01-05 13:15;7022.199707
2017-01-05 13;10476.50488
2017-01-05 13:45;6833.868652
2017-01-05 14:00;8430.925781
2017-01-05 14:15;6903.506836
2017-01-05 14;8768.90332
2017-01-05 14:45;6199.270996
2017-01-05 15:00;6274.100586
2017-01-05 15:15;6084.950684
2017-01-05 15;6797.291504
2017-01-05 15:45;8200.008789
2017-01-05 16:00;6154.46875
2017-01-05 16:15;6232.566406
2017-01-05 16;6188.665039
2017-01-05 16:45;9020.862305
2017-01-05 17:00;6677.356934
2017-01-05 17:15;6438.0
2017-01-05 17;6406.552246
2017-01-05 17:45;8633.675781
2017-01-05 18:00;6413.996582
2017-01-05 18:15;7520.258789
2017-01-05 18;9337.641602
2017-01-05 18:45;6092.17627
2017-01-05 19:00;5911.374023
2017-01-05 19:15;7905.757324
2017-01-05 19;5936.405273
2017-01-05 19:45;4139.057617
2017-01-05 20:00;7245.065918
2017-01-05 20:15;4850.760742
2017-01-05 20;7292.38623
2017-01-05 20:45;5322.503906
2017-01-05 21:00;4946.762207
2017-01-05 21:15;8414.366211
2017-01-05 21;4749.04248
2017-01-05 21:45;5953.0625
2017-01-05 22:00;4949.038086
2017-01-05 22:15;3428.806396
2017-01-05 22;6965.279785
2017-01-05 22:45;3431.028564
2017-01-05 23:00;6996.038086
2017-01-05 23:15;3198.140625
2017-01-05 23;4761.14502
2017-01-05 23:45;5205.041016
2017-02-05 00:00;3195.227783
2017-02-05 00:15;5172.713867
2017-02-05 00;3254.927979
2017-02-05 00:45;5853.683105
2017-02-05 01:00;5175.260254
2017-02-05 01:15;3222.594971
2017-02-05 01;6644.141113
2017-02-05 01:45;3343.520508
2017-02-05 02:00;6676.391113
2017-02-05 02:15;5138.717773
2017-02-05 02;4742.489746
2017-02-05 02:45;5085.137207
2017-02-05 03:00;3195.394775
2017-02-05 03:15;4752.039551
2017-02-05 03;5183.006348
2017-02-05 03:45;4804.347656
2017-02-05 04:00;5139.631348
2017-02-05 04:15;4519.624023
2017-02-05 04;5111.060547
2017-02-05 04:45;5090.691895
2017-02-05 05:00;4676.828613
2017-02-05 05:15;4969.471191
2017-02-05 05;4665.206543
2017-02-05 05:45;5029.4375
2017-02-05 06:00;3735.576904
2017-02-05 06:15;4710.269531
2017-02-05 06;5073.802734
2017-02-05 06:45;3145.002686
2017-02-05 07:00;6770.458008
2017-02-05 07:15;3122.699219
2017-02-05 07;5319.277832
2017-02-05 07:45;5097.270996
2017-02-05 08:00;4734.619629
2017-02-05 08:15;5057.346191
2017-02-05 08;4774.725098
2017-02-05 08:45;5175.969727
2017-02-05 09:00;3196.237061
2017-02-05 09:15;4776.763184
2017-02-05 09;5110.84668
2017-02-05 09:45;4717.748047
2017-02-05 10:00;3205.397217
2017-02-05 10:15;3140.969727
2017-02-05 10;5101.210938
2017-02-05 10:45;3110.199707
2017-02-05 11:00;4617.541016
2017-02-05 11:15;3057.672607
2017-02-05 11;4676.48877
2017-02-05 11:45;4981.557617
2017-02-05 12:00;3080.525391
2017-02-05 12:15;4706.226074
2017-02-05 12;3091.592773
2017-02-05 12:45;5052.593262
2017-02-05 13:00;3019.401855
2017-02-05 13:15;4724.396973
2017-02-05 13;3063.378662
2017-02-05 13:45;4761.910645
2017-02-05 14:00;3123.401367
2017-02-05 14:15;3054.23999
2017-02-05 14;3158.88501
2017-02-05 14:45;3083.868408
2017-02-05 15:00;6742.889648
2017-02-05 15:15;2946.832764
2017-02-05 15;2893.361572
2017-02-05 15:45;2979.47998
2017-02-05 16:00;6799.845215
2017-02-05 16:15;2983.92041
2017-02-05 16;3091.188477
2017-02-05 16:45;-10675.69727
2017-02-05 17:00;4284.514648
2017-02-05 17:15;2954.982666
2017-02-05 17;4943.095215
2017-02-05 17:45;2957.485107
2017-02-05 18:00;2907.605713
2017-02-05 18:15;4859.928223
2017-02-05 18;2928.577393
2017-02-05 18:45;4943.879883
2017-02-05 19:00;3529.773682
2017-02-05 19:15;4880.904297
2017-02-05 19;4885.189453
2017-02-05 19:45;2994.839355
2017-02-05 20:00;6864.407227
2017-02-05 20:15;6827.84375
2017-02-05 20;3023.839111
2017-02-05 20:45;4914.21582
2017-02-05 21:00;2994.67334
2017-02-05 21:15;5140.501465
2017-02-05 21;5163.600098
2017-02-05 21:45;3136.20752
2017-02-05 22:00;5214.112793
2017-02-05 22:15;7041.470215
2017-02-05 22;5112.724121
2017-02-05 22:45;7151.322754
2017-02-05 23:00;5402.34082
2017-02-05 23:15;7255.32959
2017-02-05 23;7208.905273
2017-02-05 23:45;5254.40625
2017-03-05 00:00;5308.240723
2017-03-05 00:15;5229.47998
2017-03-05 00;3348.29541
2017-03-05 00:45;7187.949707
2017-03-05 01:00;5244.862793
2017-03-05 01:15;5323.264648
2017-03-05 01;5166.160645
2017-03-05 01:45;5183.725586
2017-03-05 02:00;7090.074219
2017-03-05 02:15;3320.438477
2017-03-05 02;7117.315918
2017-03-05 02:45;5314.490234
2017-03-05 03:00;6029.780762
2017-03-05 03:15;3460.602783
2017-03-05 03;5427.240234
2017-03-05 03:45;7098.124512
2017-03-05 04:00;5474.88916
2017-03-05 04:15;5453.769531
2017-03-05 04;5515.992676
2017-03-05 04:45;5481.408203
2017-03-05 05:00;7045.099609
2017-03-05 05:15;3569.908691
2017-03-05 05;5395.79834
2017-03-05 05:45;12821.32813
2017-03-05 06:00;7252.947754
2017-03-05 06:15;13392.28711
2017-03-05 06;12555.81543
2017-03-05 06:45;7226.310059
2017-03-05 07:00;11987.9707
2017-03-05 07:15;6187.881836
2017-03-05 07;11950.36328
2017-03-05 07:45;11130.56738
2017-03-05 08:00;9189.014648
2017-03-05 08:15;15295.88867
2017-03-05 08;9006.058594
2017-03-05 08:45;16056.70898
2017-03-05 09:00;13807.1084
2017-03-05 09:15;10702.64746
2017-03-05 09;16088.125
2017-03-05 09:45;8289.109375
2017-03-05 10:00;20372.27734
2017-03-05 10:15;10479.59277
2017-03-05 10;10924.47754
2017-03-05 10:45;17765.21484
2017-03-05 11:00;8248.541016
2017-03-05 11:15;15576.31641
2017-03-05 11;8658.000977
2017-03-05 11:45;16279.01172
2017-03-05 12:00;12387.57617
2017-03-05 12:15;14297.42773
2017-03-05 12;22883.70508
2017-03-05 12:45;14858.46289
2017-03-05 13:00;17943.49219
2017-03-05 13:15;19328.38867
2017-03-05 13;15617.14648
2017-03-05 13:45;12744.71777
2017-03-05 14:00;22036.31445
2017-03-05 14:15;12407.62012
2017-03-05 14;13367.73535
2017-03-05 14:45;19461.11914
2017-03-05 15:00;13332.74707
2017-03-05 15:15;13531.19434
2017-03-05 15;19606.53516
2017-03-05 15:45;13616.81055
2017-03-05 16:00;13352.06934
2017-03-05 16:15;19631.32422
2017-03-05 16;13157.72168
2017-03-05 16:45;15153.93457
2017-03-05 17:00;19328.91602
2017-03-05 17:15;13156.86914
2017-03-05 17;20402.58594
2017-03-05 17:45;18321.90625
2017-03-05 18:00;7840.075684
2017-03-05 18:15;15719.95898
2017-03-05 18;10557.17871
2017-03-05 18:45;5219.598145
2017-03-05 19:00;13736.46094
2017-03-05 19:15;5560.583008
2017-03-05 19;9844.143555
2017-03-05 19:45;12892.6875
2017-03-05 20:00;6176.008301
2017-03-05 20:15;11185.45313
2017-03-05 20;7166.035156
2017-03-05 20:45;8381.143555
2017-03-05 21:00;13358.39844
2017-03-05 21:15;7840.650879
2017-03-05 21;11683.7041
2017-03-05 21:45;5067.24707
2017-03-05 22:00;3076.199951
2017-03-05 22:15;6901.957031
2017-03-05 22;7009.319824
2017-03-05 22:45;5089.143066
2017-03-05 23:00;7150.268555
2017-03-05 23:15;5023.343262
2017-03-05 23;4889.281738
2017-03-05 23:45;4957.80127
2017-04-05 00:00;2946.498779
2017-04-05 00:15;4909.532227
2017-04-05 00;4836.138672
2017-04-05 00:45;4828.277344
2017-04-05 01:00;4859.244141
2017-04-05 01:15;2919.0625
2017-04-05 01;4906.105469
2017-04-05 01:45;4835.37207
2017-04-05 02:00;6771.480957
2017-04-05 02:15;4927.05957
2017-04-05 02;2967.749023
2017-04-05 02:45;4855.941895
2017-04-05 03:00;2976.456787
2017-04-05 03:15;4827.326172
2017-04-05 03;2947.98584
2017-04-05 03:45;4911.702148
2017-04-05 04:00;4895.193848
2017-04-05 04:15;3042.762695
2017-04-05 04;4884.538086
2017-04-05 04:45;2942.76416
2017-04-05 05:00;6561.428711
2017-04-05 05:15;6508.647949
2017-04-05 05;3061.736572
2017-04-05 05:45;7325.493164
2017-04-05 06:00;5491.709961
2017-04-05 06:15;8594.779297
2017-04-05 06;6616.564941
2017-04-05 06:45;6974.44043
2017-04-05 07:00;5891.653809
2017-04-05 07:15;4297.102051
2017-04-05 07;5649.439453
2017-04-05 07:45;3762.069824
2017-04-05 08:00;4577.226563
2017-04-05 08:15;10110.9248
2017-04-05 08;11293.28906
2017-04-05 08:45;16506.14453
2017-04-05 09:00;15538.72461
2017-04-05 09:15;14215.94434
2017-04-05 09;15537.05273
2017-04-05 09:45;15006.69727
2017-04-05 10:00;14169.49121
2017-04-05 10:15;12252.05859
2017-04-05 10;17307.42188
2017-04-05 10:45;15901.8291
2017-04-05 11:00;11865.36133
2017-04-05 11:15;15697.30859
2017-04-05 11;13178.20508
2017-04-05 11:45;22384.38672
2017-04-05 12:00;16440.38086
2017-04-05 12:15;17074.42969
2017-04-05 12;22082.96484
2017-04-05 12:45;5844.978516
2017-04-05 13:00;10815.98926
2017-04-05 13:15;21030.63086
2017-04-05 13;16847.01758
2017-04-05 13:45;8396.501953
2017-04-05 14:00;2306.556641
2017-04-05 14:15;1619.954224
2017-04-05 14;-574.2138062
2017-04-05 14:45;970.7678833
2017-04-05 15:00;3777.454346
2017-04-05 15:15;6546.286133
2017-04-05 15;9457.382813
2017-04-05 15:45;6601.907715
2017-04-05 16:00;10820.04297
2017-04-05 16:15;985.6105347
2017-04-05 16;-1698.035645
2017-04-05 16:45;2303.281006
2017-04-05 17:00;2469.291016
2017-04-05 17:15;7062.654297
2017-04-05 17;6495.243164
2017-04-05 17:45;7644.479492
2017-04-05 18:00;14990.89063
2017-04-05 18:15;6985.956543
2017-04-05 18;10682.93848
2017-04-05 18:45;17374.98047
2017-04-05 19:00;15827.35156
2017-04-05 19:15;14854.33594
2017-04-05 19;13750.05566
2017-04-05 19:45;8513.736328
2017-04-05 20:00;7910.522461
2017-04-05 20:15;4679.447754
2017-04-05 20;9246.869141
2017-04-05 20:45;12195.54785
2017-04-05 21:00;14299.63965
2017-04-05 21:15;12387.93359
2017-04-05 21;14365.29785
2017-04-05 21:45;6192.544922
2017-04-05 22:00;7288.365723
2017-04-05 22:15;7030.099121
2017-04-05 22;1712.973389
2017-04-05 22:45;-5396.279785
2017-04-05 23:00;-8011.040527
2017-04-05 23:15;-5667.657715
2017-04-05 23;-65.96294403
2017-04-05 23:45;-92.76348877
2017-05-05 00:00;27.11392212
2017-05-05 00:15;-1875.789185
2017-05-05 00;-21.64826965
2017-05-05 00:45;-1683.199829
2017-05-05 01:00;-7918.325195
2017-05-05 01:15;-5821.36377
2017-05-05 01;-7814.881836
2017-05-05 01:45;-5914.379395
2017-05-05 02:00;-8017.631836
2017-05-05 02:15;-6020.512207
2017-05-05 02;-10109.88867
2017-05-05 02:45;-8260.232422
2017-05-05 03:00;-167.2989349
2017-05-05 03:15;-1685.366211
2017-05-05 03;-15.54041004
2017-05-05 03:45;-1920.708984
2017-05-05 04:00;-48.13021088
2017-05-05 04:15;-1929.630127
2017-05-05 04;-612.7480469
2017-05-05 04:45;-627.769043
2017-05-05 05:00;-676.4523926
2017-05-05 05:15;-636.9685669
2017-05-05 05;-2451.825684
2017-05-05 05:45;3364.633057
2017-05-05 06:00;626.2084961
2017-05-05 06:15;2576.019043
2017-05-05 06;-680.1323853
2017-05-05 06:45;459.6109924
2017-05-05 07:00;-115.2261581
2017-05-05 07:15;-77.21969604
2017-05-05 07;1321.365601
2017-05-05 07:45;-267.0451965
2017-05-05 08:00;3391.06665
2017-05-05 08:15;10115.7998
2017-05-05 08;9982.032227
2017-05-05 08:45;13819.94531
2017-05-05 09:00;14214.48242
2017-05-05 09:15;17219.83594
2017-05-05 09;19331.44531
2017-05-05 09:45;19861.51953
2017-05-05 10:00;24660.86523
2017-05-05 10:15;19700.45703
2017-05-05 10;19849.27344
2017-05-05 10:45;29048.26758
2017-05-05 11:00;24415.14844
2017-05-05 11:15;27579.20508
2017-05-05 11;24357.27344
2017-05-05 11:45;24374.92969
2017-05-05 12:00;27576.10352
2017-05-05 12:15;23578.77344
2017-05-05 12;24634.43555
2017-05-05 12:45;25220.74023
2017-05-05 13:00;25068.72656
2017-05-05 13:15;26967.11719
2017-05-05 13;26951.33203
2017-05-05 13:45;23193.08203
2017-05-05 14:00;23039.27148
2017-05-05 14:15;24458.58984
2017-05-05 14;22064.41797
2017-05-05 14:45;26803.76953
2017-05-05 15:00;23362.1582
2017-05-05 15:15;23992.56836
2017-05-05 15;23434.11523
2017-05-05 15:45;23106.0
2017-05-05 16:00;24984.21484
2017-05-05 16:15;27533.59961
2017-05-05 16;30756.46484
2017-05-05 16:45;33013.64453
2017-05-05 17:00;30687.1875
2017-05-05 17:15;32290.11133
2017-05-05 17;22150.64844
2017-05-05 17:45;17835.27148
2017-05-05 18:00;13685.04395
2017-05-05 18:15;16690.88672
2017-05-05 18;11805.34473
2017-05-05 18:45;11300.8623
2017-05-05 19:00;16865.41016
2017-05-05 19:15;16261.93457
2017-05-05 19;14356.16699
2017-05-05 19:45;13118.5918
2017-05-05 20:00;7475.904785
2017-05-05 20:15;5865.897949
2017-05-05 20;3831.018799
2017-05-05 20:45;5795.032715
2017-05-05 21:00;3860.54834
2017-05-05 21:15;9185.503906
2017-05-05 21;13305.75586
2017-05-05 21:45;3605.659424
2017-05-05 22:00;5359.543457
2017-05-05 22:15;3303.228516
2017-05-05 22;5243.215332
2017-05-05 22:45;4737.367188
2017-05-05 23:00;5266.841797
2017-05-05 23:15;5147.852051
2017-05-05 23;3677.560547
2017-05-05 23:45;5119.513672
2017-06-05 00:00;3121.757813
2017-06-05 00:15;5162.227539
2017-06-05 00;-880.9815674
2017-06-05 00:45;-2842.378662
2017-06-05 01:00;-863.1221313
2017-06-05 01:15;-2351.912842
2017-06-05 01;-906.1870728
2017-06-05 01:45;-894.4211426
2017-06-05 02:00;-986.383606
2017-06-05 02:15;-883.8179932
2017-06-05 02;-2757.576172
2017-06-05 02:45;-847.8157349
2017-06-05 03:00;-2626.034912
2017-06-05 03:15;600.137146
2017-06-05 03;-785.1869507
2017-06-05 03:45;-2703.676758
2017-06-05 04:00;-939.9321289
2017-06-05 04:15;-2543.248047
2017-06-05 04;912.2774658
2017-06-05 04:45;-451.6934814
2017-06-05 05:00;-2391.949707
2017-06-05 05:15;-503.8157043
2017-06-05 05;-2318.443115
2017-06-05 05:45;264.6730347
2017-06-05 06:00;7886.205566
2017-06-05 06:15;
2017-06-05 06;-77.86851501
2017-06-05 06:45;-1916.289063
2017-06-05 07:00;-140.5157013
2017-06-05 07:15;2244.050049
2017-06-05 07;3039.52832
2017-06-05 07:45;10378.01953
2017-06-05 08:00;8337.268555
2017-06-05 08:15;10665.85156
2017-06-05 08;11983.00195
2017-06-05 08:45;9161.226563
2017-06-05 09:00;9337.264648
2017-06-05 09:15;10759.50977
2017-06-05 09;6355.119141
2017-06-05 09:45;8355.5
2017-06-05 10:00;6344.193359
2017-06-05 10:15;6159.911133
2017-06-05 10;5806.829102
2017-06-05 10:45;8386.282227
2017-06-05 11:00;8821.00293
2017-06-05 11:15;14416.40918
2017-06-05 11;15076.37012
2017-06-05 11:45;13971.18262
2017-06-05 12:00;14360.91602
2017-06-05 12:15;10570.29883
2017-06-05 12;10177.79199
2017-06-05 12:45;10251.54199
2017-06-05 13:00;7856.12207
2017-06-05 13:15;8599.719727
2017-06-05 13;4975.444824
2017-06-05 13:45;5473.246582
2017-06-05 14:00;8480.513672
2017-06-05 14:15;4942.808105
2017-06-05 14;5831.445313
2017-06-05 14:45;5280.29248
2017-06-05 15:00;2309.054199
2017-06-05 15:15;5404.205078
2017-06-05 15;3190.44751
2017-06-05 15:45;9905.427734
2017-06-05 16:00;11287.09277
2017-06-05 16:15;6225.407227
2017-06-05 16;7604.807617
2017-06-05 16:45;8009.538086
2017-06-05 17:00;7445.659668
2017-06-05 17:15;6609.584961
2017-06-05 17;8901.182617
2017-06-05 17:45;10684.39063
2017-06-05 18:00;9492.087891
2017-06-05 18:15;11965.99219
2017-06-05 18;10444.98438
2017-06-05 18:45;12865.20605
2017-06-05 19:00;12977.83203
2017-06-05 19:15;11788.5166
2017-06-05 19;13754.26758
2017-06-05 19:45;11887.60938
2017-06-05 20:00;12981.88379
2017-06-05 20:15;9073.713867
2017-06-05 20;10104.41992
2017-06-05 20:45;9162.232422
2017-06-05 21:00;8935.706055
2017-06-05 21:15;7729.425293
2017-06-05 21;4592.743164
2017-06-05 21:45;5188.482422
2017-06-05 22:00;4540.803223
2017-06-05 22:15;5604.436523
2017-06-05 22;7341.768066
2017-06-05 22:45;3232.962158
2017-06-05 23:00;5218.533691
2017-06-05 23:15;3145.008057
2017-06-05 23;-957.5958252
2017-06-05 23:45;-922.6832886
2017-07-05 00:00;-2876.624023
2017-07-05 00:15;-8397.118164
2017-07-05 00;-10999.86719
2017-07-05 00:45;-9214.875
2017-07-05 01:00;-9160.782227
2017-07-05 01:15;-11029.27832
2017-07-05 01;-9063.769531
2017-07-05 01:45;-10915.36816
2017-07-05 02:00;-9158.289063
2017-07-05 02:15;-9080.505859
2017-07-05 02;-11019.64453
2017-07-05 02:45;-9017.087891
2017-07-05 03:00;-8993.845703
2017-07-05 03:15;-7220.679199
2017-07-05 03;-7241.477539
2017-07-05 03:45;-9151.338867
2017-07-05 04:00;-7035.054688
2017-07-05 04:15;-10956.12109
2017-07-05 04;-9089.253906
2017-07-05 04:45;-9083.387695
2017-07-05 05:00;-11038.66113
2017-07-05 05:15;-9053.599609
2017-07-05 05;-9007.376953
2017-07-05 05:45;-9108.957031
2017-07-05 06:00;-1376.598511
2017-07-05 06:15;-8418.19043
2017-07-05 06;-8629.009766
2017-07-05 06:45;-8546.946289
2017-07-05 07:00;-10338.19238
2017-07-05 07:15;-8302.972656
2017-07-05 07;-7562.55957
2017-07-05 07:45;-1394.241455
2017-07-05 08:00;-1681.304443
2017-07-05 08:15;-3193.731689
2017-07-05 08;-4082.719238
2017-07-05 08:45;-5963.760742
2017-07-05 09:00;-4693.774902
2017-07-05 09:15;-2235.275391
2017-07-05 09;-6204.865234
2017-07-05 09:45;-3404.0271
2017-07-05 10:00;-1399.640259
2017-07-05 10:15;1054.660278
2017-07-05 10;2879.217529
2017-07-05 10:45;2074.047363
2017-07-05 11:00;1104.370972
2017-07-05 11:15;1447.547974
2017-07-05 11;2373.938477
2017-07-05 11:45;1022.955627
2017-07-05 12:00;60.38690567
2017-07-05 12:15;-1102.312012
2017-07-05 12;-6089.377441
2017-07-05 12:45;-7698.860352
2017-07-05 13:00;-8158.79248
2017-07-05 13:15;-6334.023926
2017-07-05 13;-9221.579102
2017-07-05 13:45;-6914.208984
2017-07-05 14:00;-7289.129883
2017-07-05 14:15;-8439.12207
2017-07-05 14;-9083.097656
2017-07-05 14:45;1592.260254
2017-07-05 15:00;-251.9427185
2017-07-05 15:15;690.6599121
2017-07-05 15;973.2410889
2017-07-05 15:45;4565.707031
2017-07-05 16:00;9948.425781
2017-07-05 16:15;12548.25684
2017-07-05 16;15533.05566
2017-07-05 16:45;18619.69922
2017-07-05 17:00;20879.61523
2017-07-05 17:15;20054.44922
2017-07-05 17;19967.29688
2017-07-05 17:45;20720.9082
2017-07-05 18:00;14986.52344
2017-07-05 18:15;13919.34277
2017-07-05 18;11704.8916
2017-07-05 18:45;8443.862305
2017-07-05 19:00;9371.505859
2017-07-05 19:15;5769.496094
2017-07-05 19;6323.634277
2017-07-05 19:45;5542.909668
2017-07-05 20:00;3635.06665
2017-07-05 20:15;5750.248535
2017-07-05 20;3669.443604
2017-07-05 20:45;7503.703125
2017-07-05 21:00;9362.649414
2017-07-05 21:15;11079.71289
2017-07-05 21;
2017-07-05 21:45;3343.511475
2017-07-05 22:00;5235.779297
2017-07-05 22:15;7357.883301
2017-07-05 22;5226.166504
2017-07-05 22:45;5229.115234
2017-07-05 23:00;3300.70752
2017-07-05 23:15;4991.058105
2017-07-05 23;4924.824707
2017-07-05 23:45;4931.766113
2017-08-05 00:00;4960.328125
2017-08-05 00:15;-886.2194214
2017-08-05 00;-913.6217041
2017-08-05 00:45;-1019.584351
2017-08-05 01:00;-9160.96875
2017-08-05 01:15;-11135.61621
2017-08-05 01;-9003.789063
2017-08-05 01:45;-9144.188477
2017-08-05 02:00;-8962.760742
2017-08-05 02:15;-11084.30469
2017-08-05 02;-8953.413086
2017-08-05 02:45;-9119.805664
2017-08-05 03:00;-9065.769531
2017-08-05 03:15;-9122.201172
2017-08-05 03;-9152.018555
2017-08-05 03:45;-9149.770508
2017-08-05 04:00;-7039.341797
2017-08-05 04:15;-7078.645996
2017-08-05 04;-7128.874512
2017-08-05 04:45;-7126.664551
2017-08-05 05:00;-9163.660156
2017-08-05 05:15;-9170.942383
2017-08-05 05;-9166.738281
2017-08-05 05:45;-8983.260742
2017-08-05 06:00;-9109.482422
2017-08-05 06:15;-9108.360352
2017-08-05 06;-8943.641602
2017-08-05 06:45;-9175.541992
2017-08-05 07:00;-9071.25
2017-08-05 07:15;-8985.097656
2017-08-05 07;-10937.10645
2017-08-05 07:45;-8937.779297
2017-08-05 08:00;-11003.6709
2017-08-05 08:15;-9134.064453
2017-08-05 08;-11073.04688
2017-08-05 08:45;-11103.31934
2017-08-05 09:00;-10675.01953
2017-08-05 09:15;-11142.80371
2017-08-05 09;-11105.38867
2017-08-05 09:45;-11054.73926
2017-08-05 10:00;-10969.1543
2017-08-05 10:15;-2678.355957
2017-08-05 10;-2771.964355
2017-08-05 10:45;-2816.325439
2017-08-05 11:00;3118.924805
2017-08-05 11:15;3007.663574
2017-08-05 11;4991.488281
2017-08-05 11:45;2964.481445
2017-08-05 12:00;2926.40625
2017-08-05 12:15;2919.812012
2017-08-05 12;2925.277832
2017-08-05 12:45;4897.663574
2017-08-05 13:00;3002.879883
2017-08-05 13:15;2961.160645
2017-08-05 13;3030.439941
2017-08-05 13:45;2966.280029
2017-08-05 14:00;2966.318848
2017-08-05 14:15;2960.801025
2017-08-05 14;2924.059814
2017-08-05 14:45;4868.166992
2017-08-05 15:00;2912.479004
2017-08-05 15:15;3032.280029
2017-08-05 15;3061.648926
2017-08-05 15:45;4989.972656
2017-08-05 16:00;2993.628662
2017-08-05 16:15;2988.23999
2017-08-05 16;3054.892578
2017-08-05 16:45;2994.794434
2017-08-05 17:00;5914.271484
2017-08-05 17:15;3499.944336
2017-08-05 17;2950.932129
2017-08-05 17:45;3865.014648
2017-08-05 18:00;4988.206543
2017-08-05 18:15;3021.177002
2017-08-05 18;3016.13916
2017-08-05 18:45;3022.688721
2017-08-05 19:00;3090.857178
2017-08-05 19:15;3078.773682
2017-08-05 19;2966.280029
2017-08-05 19:45;2970.295654
2017-08-05 20:00;4943.879883
2017-08-05 20:15;3008.153564
2017-08-05 20;3016.459717
2017-08-05 20:45;4943.879883
2017-08-05 21:00;3028.601807
2017-08-05 21:15;4960.018066
2017-08-05 21;5209.759766
2017-08-05 21:45;3303.578369
2017-08-05 22:00;5172.723145
2017-08-05 22:15;7245.516113
2017-08-05 22;3198.787598
2017-08-05 22:45;5226.118164
2017-08-05 23:00;3295.942139
2017-08-05 23:15;5072.738281
2017-08-05 23;5103.467773
2017-08-05 23:45;3079.865723
2017-09-05 00:00;5079.306152
2017-09-05 00:15;3160.738037
2017-09-05 00;4967.302246
2017-09-05 00:45;4736.356934
2017-09-05 01:00;3004.72583
2017-09-05 01:15;-876.1298828
2017-09-05 01;-2866.601074
2017-09-05 01:45;-868.9500732
2017-09-05 02:00;-2865.302979
2017-09-05 02:15;-689.3671265
